Trial_order	Subject	Subject_number	Trial_name	Trial_number	Error_code	Accuracy	RT	PrevRT	Leksikalnost	NoS	Viseznacnost	Frekvencija	Frekod	Rec	Duzina	SubjSpeed	SubjAccuracy	Brzina.ispitanika
62	s4	21	t52	52	C	1	530	600	word	6	srednje	164	NF	FORMA	5	589.994382	0.988888889	brzi
49	s4	21	t53	53	C	1	681	601	word	6	srednje	179	NF	BLATO	5	589.994382	0.988888889	brzi
84	s4	21	t54	54	C	1	581	581	word	6	srednje	184	NF	KLUPA	5	589.994382	0.988888889	brzi
69	s4	21	t55	55	C	1	551	481	word	6	srednje	216	NF	PONOR	5	589.994382	0.988888889	brzi
9	s4	21	t56	56	C	1	510	550	word	6	srednje	255	NF	PODNE	5	589.994382	0.988888889	brzi
15	s4	21	t57	57	C	1	721	621	word	6	srednje	318	NF	STENA	5	589.994382	0.988888889	brzi
112	s4	21	t58	58	C	1	571	591	word	6	srednje	463	VF	IZVOR	5	589.994382	0.988888889	brzi
40	s4	21	t59	59	C	1	531	561	word	6	srednje	2365	VF	LJUBAV	6	589.994382	0.988888889	brzi
123	s4	21	t60	60	C	1	521	551	word	6	srednje	2626	VF	PESMA	5	589.994382	0.988888889	brzi
124	s4	21	t61	61	C	1	531	521	word	7	mnogo	118	NF	MOMAK	5	589.994382	0.988888889	brzi
102	s4	21	t62	62	C	1	490	481	word	7	mnogo	129	NF	BLAGO	5	589.994382	0.988888889	brzi
155	s4	21	t63	63	C	1	581	842	word	7	mnogo	134	NF	OSNOV	5	589.994382	0.988888889	brzi
163	s4	21	t64	64	C	1	711	501	word	7	mnogo	193	NF	STADO	5	589.994382	0.988888889	brzi
153	s4	21	t65	65	C	1	1071	540	word	7	mnogo	326	NF	SLAVA	5	589.994382	0.988888889	brzi
86	s4	21	t66	66	C	1	581	471	word	7	mnogo	649	VF	KNJIGA	6	589.994382	0.988888889	brzi
68	s4	21	t67	67	C	1	481	551	word	7	mnogo	885	VF	[KOLA	5	589.994382	0.988888889	brzi
140	s4	21	t68	68	C	1	450	551	word	7	mnogo	1023	VF	BORBA	5	589.994382	0.988888889	brzi
131	s4	21	t69	69	C	1	521	681	word	7	mnogo	1565	VF	OBLAK	5	589.994382	0.988888889	brzi
135	s4	21	t70	70	C	1	511	541	word	7	mnogo	2984	VF	SUNCE	5	589.994382	0.988888889	brzi
136	s4	21	t71	71	C	1	701	511	word	8	mnogo	111	NF	REBRO	5	589.994382	0.988888889	brzi
120	s4	21	t72	72	C	1	531	531	word	8	mnogo	116	NF	KONAC	5	589.994382	0.988888889	brzi
179	s4	21	t73	73	C	1	510	661	word	8	mnogo	135	NF	POTEZ	5	589.994382	0.988888889	brzi
50	s4	21	t74	74	C	1	581	681	word	8	mnogo	159	NF	JUNAK	5	589.994382	0.988888889	brzi
154	s4	21	t75	75	C	1	842	1071	word	8	mnogo	212	NF	LANAC	5	589.994382	0.988888889	brzi
96	s4	21	t76	76	C	1	541	671	word	8	mnogo	380	NF	ZLATO	5	589.994382	0.988888889	brzi
105	s4	21	t77	77	C	1	491	631	word	8	mnogo	416	VF	PISMO	5	589.994382	0.988888889	brzi
176	s4	21	t78	78	C	1	470	570	word	8	mnogo	431	VF	ZAKON	5	589.994382	0.988888889	brzi
161	s4	21	t79	79	C	1	490	500	word	8	mnogo	1460	VF	SNAGA	5	589.994382	0.988888889	brzi
6	s4	21	t80	80	C	1	601	580	word	8	mnogo	3952	VF	ZEMLJA	6	589.994382	0.988888889	brzi
78	s4	21	t81	81	C	1	541	631	word	9	mnogo	161	NF	KLASA	5	589.994382	0.988888889	brzi
94	s4	21	t82	82	C	1	671	661	word	9	mnogo	168	NF	PLO^A	5	589.994382	0.988888889	brzi
20	s4	21	t83	83	C	1	581	751	word	9	mnogo	307	NF	KARTA	5	589.994382	0.988888889	brzi
152	s4	21	t84	84	C	1	540	631	word	9	mnogo	328	NF	MRE@A	5	589.994382	0.988888889	brzi
34	s4	21	t85	85	C	1	681	530	word	9	mnogo	399	NF	STANJE	6	589.994382	0.988888889	brzi
12	s4	21	t86	86	C	1	520	621	word	9	mnogo	403	VF	GOVOR	5	589.994382	0.988888889	brzi
128	s4	21	t87	87	C	1	541	631	word	9	mnogo	999	VF	POSAO	5	589.994382	0.988888889	brzi
59	s4	21	t88	88	C	1	480	631	word	9	mnogo	1180	VF	MESTO	5	589.994382	0.988888889	brzi
87	s4	21	t89	89	C	1	511	581	word	9	mnogo	1620	VF	NAROD	5	589.994382	0.988888889	brzi
83	s4	21	t90	90	C	1	581	531	word	9	mnogo	190	NF	TA^KA	5	589.994382	0.988888889	brzi
44	s4	21	t91	91	C	1	701	550	pseudoword	NA	NA	NA	NA	[AMAT	5	589.994382	0.988888889	brzi
113	s4	21	t92	92	C	1	661	571	pseudoword	NA	NA	NA	NA	MR@KA	5	589.994382	0.988888889	brzi
17	s4	21	t93	93	E	0	NA	530	pseudoword	NA	NA	NA	NA	CESKA	5	589.994382	0.988888889	brzi
26	s4	21	t94	94	C	1	641	521	pseudoword	NA	NA	NA	NA	ME@NJA	6	589.994382	0.988888889	brzi
149	s4	21	t95	95	C	1	570	570	pseudoword	NA	NA	NA	NA	GRASE	5	589.994382	0.988888889	brzi
46	s4	21	t96	96	C	1	531	561	pseudoword	NA	NA	NA	NA	GE^AK	5	589.994382	0.988888889	brzi
31	s4	21	t97	97	C	1	501	601	pseudoword	NA	NA	NA	NA	APNIL	5	589.994382	0.988888889	brzi
177	s4	21	t98	98	C	1	561	470	pseudoword	NA	NA	NA	NA	OFMEH	5	589.994382	0.988888889	brzi
145	s4	21	t99	99	C	1	421	481	pseudoword	NA	NA	NA	NA	GRE]E	5	589.994382	0.988888889	brzi
90	s4	21	t100	100	C	1	570	470	pseudoword	NA	NA	NA	NA	FI[]E	5	589.994382	0.988888889	brzi
169	s4	21	t101	101	C	1	961	711	pseudoword	NA	NA	NA	NA	ELIPA	5	589.994382	0.988888889	brzi
100	s4	21	t102	102	C	1	591	611	pseudoword	NA	NA	NA	NA	BANTA	5	589.994382	0.988888889	brzi
23	s4	21	t103	103	C	1	541	561	pseudoword	NA	NA	NA	NA	RAFIO	5	589.994382	0.988888889	brzi
115	s4	21	t104	104	C	1	481	551	pseudoword	NA	NA	NA	NA	NESAK	5	589.994382	0.988888889	brzi
11	s4	21	t105	105	C	1	621	510	pseudoword	NA	NA	NA	NA	ULPEH	5	589.994382	0.988888889	brzi
36	s4	21	t106	106	C	1	611	601	pseudoword	NA	NA	NA	NA	UKLOV	5	589.994382	0.988888889	brzi
1	s4	21	t107	107	C	1	771	prvi_trial	pseudoword	NA	NA	NA	NA	DINAT	5	589.994382	0.988888889	brzi
103	s4	21	t108	108	C	1	811	490	pseudoword	NA	NA	NA	NA	ODGOR	5	589.994382	0.988888889	brzi
76	s4	21	t109	109	C	1	561	631	pseudoword	NA	NA	NA	NA	SEFKA	5	589.994382	0.988888889	brzi
7	s4	21	t110	110	C	1	591	601	pseudoword	NA	NA	NA	NA	VLABA	5	589.994382	0.988888889	brzi
39	s4	21	t111	111	C	1	561	631	pseudoword	NA	NA	NA	NA	GUTON	5	589.994382	0.988888889	brzi
172	s4	21	t112	112	C	1	551	601	pseudoword	NA	NA	NA	NA	PUNJKA	6	589.994382	0.988888889	brzi
32	s4	21	t113	113	C	1	591	501	pseudoword	NA	NA	NA	NA	KELJAK	6	589.994382	0.988888889	brzi
42	s4	21	t114	114	C	1	520	571	pseudoword	NA	NA	NA	NA	MRAT	4	589.994382	0.988888889	brzi
33	s4	21	t115	115	C	1	530	591	pseudoword	NA	NA	NA	NA	RINUT	5	589.994382	0.988888889	brzi
162	s4	21	t116	116	C	1	501	490	pseudoword	NA	NA	NA	NA	VIMIK	5	589.994382	0.988888889	brzi
21	s4	21	t117	117	C	1	611	581	pseudoword	NA	NA	NA	NA	FAGLA	5	589.994382	0.988888889	brzi
19	s4	21	t118	118	C	1	751	410	pseudoword	NA	NA	NA	NA	MINJIS	6	589.994382	0.988888889	brzi
66	s4	21	t119	119	C	1	781	711	pseudoword	NA	NA	NA	NA	TRANA	5	589.994382	0.988888889	brzi
58	s4	21	t120	120	C	1	631	550	pseudoword	NA	NA	NA	NA	UKICA	5	589.994382	0.988888889	brzi
29	s4	21	t121	121	C	1	661	500	pseudoword	NA	NA	NA	NA	ZAROS	5	589.994382	0.988888889	brzi
109	s4	21	t122	122	C	1	661	701	pseudoword	NA	NA	NA	NA	OGZIR	5	589.994382	0.988888889	brzi
122	s4	21	t123	123	C	1	551	561	pseudoword	NA	NA	NA	NA	DA@NJA	6	589.994382	0.988888889	brzi
71	s4	21	t124	124	C	1	651	891	pseudoword	NA	NA	NA	NA	SVUST	5	589.994382	0.988888889	brzi
164	s4	21	t125	125	C	1	641	711	pseudoword	NA	NA	NA	NA	MOTOK	5	589.994382	0.988888889	brzi
142	s4	21	t126	126	C	1	601	510	pseudoword	NA	NA	NA	NA	ZRONO	5	589.994382	0.988888889	brzi
121	s4	21	t127	127	C	1	561	531	pseudoword	NA	NA	NA	NA	POGO]	5	589.994382	0.988888889	brzi
91	s4	21	t128	128	C	1	651	570	pseudoword	NA	NA	NA	NA	VRUDI	5	589.994382	0.988888889	brzi
28	s4	21	t129	129	C	1	500	521	pseudoword	NA	NA	NA	NA	FRANA	5	589.994382	0.988888889	brzi
56	s4	21	t130	130	C	1	520	501	pseudoword	NA	NA	NA	NA	GETAR	5	589.994382	0.988888889	brzi
134	s4	21	t131	131	C	1	541	561	pseudoword	NA	NA	NA	NA	JOMAD	5	589.994382	0.988888889	brzi
51	s4	21	t132	132	C	1	561	581	pseudoword	NA	NA	NA	NA	LONTA	5	589.994382	0.988888889	brzi
88	s4	21	t133	133	C	1	511	511	pseudoword	NA	NA	NA	NA	IMRA^	5	589.994382	0.988888889	brzi
22	s4	21	t134	134	C	1	561	611	pseudoword	NA	NA	NA	NA	DRI^A	5	589.994382	0.988888889	brzi
156	s4	21	t135	135	C	1	581	581	pseudoword	NA	NA	NA	NA	SADEZ	5	589.994382	0.988888889	brzi
74	s4	21	t136	136	C	1	571	561	pseudoword	NA	NA	NA	NA	SRUPA	5	589.994382	0.988888889	brzi
52	s4	21	t137	137	C	1	561	561	pseudoword	NA	NA	NA	NA	GESEN	5	589.994382	0.988888889	brzi
81	s4	21	t138	138	C	1	511	691	pseudoword	NA	NA	NA	NA	LORAK	5	589.994382	0.988888889	brzi
2	s4	21	t139	139	C	1	631	771	pseudoword	NA	NA	NA	NA	HRE]A	5	589.994382	0.988888889	brzi
127	s4	21	t140	140	C	1	631	631	pseudoword	NA	NA	NA	NA	PLJICA	6	589.994382	0.988888889	brzi
108	s4	21	t141	141	C	1	701	651	pseudoword	NA	NA	NA	NA	ORSAN	5	589.994382	0.988888889	brzi
111	s4	21	t142	142	C	1	591	501	pseudoword	NA	NA	NA	NA	GORMA	5	589.994382	0.988888889	brzi
10	s4	21	t143	143	C	1	510	510	pseudoword	NA	NA	NA	NA	FLATO	5	589.994382	0.988888889	brzi
117	s4	21	t144	144	C	1	601	471	pseudoword	NA	NA	NA	NA	KLURA	5	589.994382	0.988888889	brzi
174	s4	21	t145	145	C	1	691	661	pseudoword	NA	NA	NA	NA	MONOR	5	589.994382	0.988888889	brzi
92	s4	21	t146	146	C	1	581	651	pseudoword	NA	NA	NA	NA	LONDE	5	589.994382	0.988888889	brzi
143	s4	21	t147	147	C	1	501	601	pseudoword	NA	NA	NA	NA	STEDA	5	589.994382	0.988888889	brzi
48	s4	21	t148	148	C	1	601	591	pseudoword	NA	NA	NA	NA	IZVOK	5	589.994382	0.988888889	brzi
129	s4	21	t149	149	C	1	631	541	pseudoword	NA	NA	NA	NA	LJUBANJ	7	589.994382	0.988888889	brzi
138	s4	21	t150	150	C	1	651	471	pseudoword	NA	NA	NA	NA	PE^MA	5	589.994382	0.988888889	brzi
159	s4	21	t151	151	C	1	610	550	pseudoword	NA	NA	NA	NA	RORAK	5	589.994382	0.988888889	brzi
5	s4	21	t152	152	C	1	580	701	pseudoword	NA	NA	NA	NA	FLAGO	5	589.994382	0.988888889	brzi
63	s4	21	t153	153	C	1	600	530	pseudoword	NA	NA	NA	NA	ORNOV	5	589.994382	0.988888889	brzi
116	s4	21	t154	154	C	1	471	481	pseudoword	NA	NA	NA	NA	STAKO	5	589.994382	0.988888889	brzi
95	s4	21	t155	155	C	1	671	671	pseudoword	NA	NA	NA	NA	SLAKA	5	589.994382	0.988888889	brzi
82	s4	21	t156	156	C	1	531	511	pseudoword	NA	NA	NA	NA	KRIGA	5	589.994382	0.988888889	brzi
35	s4	21	t157	157	C	1	601	681	pseudoword	NA	NA	NA	NA	[KONJA	6	589.994382	0.988888889	brzi
75	s4	21	t158	158	C	1	631	571	pseudoword	NA	NA	NA	NA	BORLA	5	589.994382	0.988888889	brzi
47	s4	21	t159	159	C	1	591	531	pseudoword	NA	NA	NA	NA	OBLAD	5	589.994382	0.988888889	brzi
107	s4	21	t160	160	C	1	651	661	pseudoword	NA	NA	NA	NA	GUNCE	5	589.994382	0.988888889	brzi
30	s4	21	t161	161	C	1	601	661	pseudoword	NA	NA	NA	NA	GEBRO	5	589.994382	0.988888889	brzi
144	s4	21	t162	162	C	1	481	501	pseudoword	NA	NA	NA	NA	JONAC	5	589.994382	0.988888889	brzi
114	s4	21	t163	163	C	1	551	661	pseudoword	NA	NA	NA	NA	MOTEZ	5	589.994382	0.988888889	brzi
165	s4	21	t164	164	C	1	560	641	pseudoword	NA	NA	NA	NA	JUPAK	5	589.994382	0.988888889	brzi
70	s4	21	t165	165	C	1	891	551	pseudoword	NA	NA	NA	NA	KANAC	5	589.994382	0.988888889	brzi
38	s4	21	t166	166	C	1	631	551	pseudoword	NA	NA	NA	NA	ZLARO	5	589.994382	0.988888889	brzi
178	s4	21	t167	167	C	1	661	561	pseudoword	NA	NA	NA	NA	KISMO	5	589.994382	0.988888889	brzi
13	s4	21	t168	168	C	1	571	520	pseudoword	NA	NA	NA	NA	VAKON	5	589.994382	0.988888889	brzi
64	s4	21	t169	169	C	1	580	600	pseudoword	NA	NA	NA	NA	SNARA	5	589.994382	0.988888889	brzi
45	s4	21	t170	170	C	1	561	701	pseudoword	NA	NA	NA	NA	KEMLJA	6	589.994382	0.988888889	brzi
43	s4	21	t171	171	C	1	550	520	pseudoword	NA	NA	NA	NA	KLAFA	5	589.994382	0.988888889	brzi
24	s4	21	t172	172	C	1	631	541	pseudoword	NA	NA	NA	NA	PLOFA	5	589.994382	0.988888889	brzi
14	s4	21	t173	173	C	1	621	571	pseudoword	NA	NA	NA	NA	KAMTA	5	589.994382	0.988888889	brzi
150	s4	21	t174	174	C	1	630	570	pseudoword	NA	NA	NA	NA	MREDA	5	589.994382	0.988888889	brzi
132	s4	21	t175	175	C	1	621	521	pseudoword	NA	NA	NA	NA	STAME	5	589.994382	0.988888889	brzi
181	s4	21	t176	176	C	1	520	731	pseudoword	NA	NA	NA	NA	MOVOR	5	589.994382	0.988888889	brzi
167	s4	21	t177	177	C	1	620	640	pseudoword	NA	NA	NA	NA	MOSAO	5	589.994382	0.988888889	brzi
182	s4	21	t178	178	C	1	691	520	pseudoword	NA	NA	NA	NA	LESTO	5	589.994382	0.988888889	brzi
99	s4	21	t179	179	C	1	611	421	pseudoword	NA	NA	NA	NA	GAROD	5	589.994382	0.988888889	brzi
126	s4	21	t180	180	C	1	631	520	pseudoword	NA	NA	NA	NA	LA^KA	5	589.994382	0.988888889	brzi
17	s5	20	t1	1	C	1	761	631	word	1	malo	302	NF	[APAT	5	641.4350282	0.983333333	brzi
128	s5	20	t2	2	C	1	661	561	word	1	malo	320	NF	MR@NJA	6	641.4350282	0.983333333	brzi
106	s5	20	t3	3	C	1	691	1041	word	1	malo	391	NF	CESTA	5	641.4350282	0.983333333	brzi
53	s5	20	t4	4	C	1	651	751	word	1	malo	414	VF	^E@NJA	6	641.4350282	0.983333333	brzi
102	s5	20	t5	5	C	1	831	771	word	1	malo	424	VF	GRANJE	6	641.4350282	0.983333333	brzi
76	s5	20	t6	6	C	1	521	551	word	1	malo	448	VF	DE^AK	5	641.4350282	0.983333333	brzi
63	s5	20	t7	7	C	1	480	601	word	1	malo	453	VF	APRIL	5	641.4350282	0.983333333	brzi
108	s5	20	t8	8	C	1	691	771	word	1	malo	720	VF	OSMEH	5	641.4350282	0.983333333	brzi
30	s5	20	t9	9	C	1	541	611	word	1	malo	786	VF	CVE]E	5	641.4350282	0.983333333	brzi
25	s5	20	t10	10	C	1	651	591	word	1	malo	1085	VF	LI[]E	5	641.4350282	0.983333333	brzi
58	s5	20	t11	11	C	1	501	551	word	2	malo	254	NF	EKIPA	5	641.4350282	0.983333333	brzi
1	s5	20	t12	12	C	1	601	prvi_trial	word	2	malo	272	NF	BA[TA	5	641.4350282	0.983333333	brzi
122	s5	20	t13	13	C	1	540	560	word	2	malo	317	NF	RADIO	5	641.4350282	0.983333333	brzi
154	s5	20	t14	14	C	1	651	971	word	2	malo	320	NF	PESAK	5	641.4350282	0.983333333	brzi
103	s5	20	t15	15	C	1	511	831	word	2	malo	374	NF	USPEH	5	641.4350282	0.983333333	brzi
98	s5	20	t16	16	C	1	591	891	word	2	malo	422	VF	USLOV	5	641.4350282	0.983333333	brzi
114	s5	20	t17	17	C	1	561	711	word	2	malo	894	VF	DINAR	5	641.4350282	0.983333333	brzi
116	s5	20	t18	18	C	1	591	711	word	2	malo	1052	VF	ODBOR	5	641.4350282	0.983333333	brzi
99	s5	20	t19	19	C	1	570	591	word	2	malo	1209	VF	SENKA	5	641.4350282	0.983333333	brzi
93	s5	20	t20	20	C	1	541	671	word	2	malo	1452	VF	VLADA	5	641.4350282	0.983333333	brzi
77	s5	20	t21	21	C	1	661	521	word	3	malo	334	NF	SUTON	5	641.4350282	0.983333333	brzi
94	s5	20	t22	22	C	1	511	541	word	3	malo	335	NF	PU[KA	5	641.4350282	0.983333333	brzi
173	s5	20	t23	23	C	1	681	500	word	3	malo	335	NF	SELJAK	6	641.4350282	0.983333333	brzi
92	s5	20	t24	24	C	1	671	511	word	3	malo	348	NF	SPRAT	5	641.4350282	0.983333333	brzi
38	s5	20	t25	25	C	1	591	501	word	3	malo	414	VF	MINUT	5	641.4350282	0.983333333	brzi
28	s5	20	t26	26	C	1	681	861	word	3	malo	430	VF	VIDIK	5	641.4350282	0.983333333	brzi
183	s5	20	t27	27	C	1	601	621	word	3	malo	631	VF	MAGLA	5	641.4350282	0.983333333	brzi
112	s5	20	t28	28	C	1	581	661	word	3	malo	657	VF	MIRIS	5	641.4350282	0.983333333	brzi
182	s5	20	t29	29	C	1	621	831	word	3	malo	1470	VF	TRAVA	5	641.4350282	0.983333333	brzi
115	s5	20	t30	30	C	1	711	561	word	3	malo	1847	VF	ULICA	5	641.4350282	0.983333333	brzi
160	s5	20	t31	31	C	1	480	550	word	4	srednje	278	NF	ZANOS	5	641.4350282	0.983333333	brzi
6	s5	20	t32	32	C	1	1102	561	word	4	srednje	280	NF	OBZIR	5	641.4350282	0.983333333	brzi
131	s5	20	t33	33	C	1	501	571	word	4	srednje	295	NF	PA@NJA	6	641.4350282	0.983333333	brzi
8	s5	20	t34	34	C	1	631	611	word	4	srednje	314	NF	SVEST	5	641.4350282	0.983333333	brzi
54	s5	20	t35	35	C	1	541	651	word	4	srednje	328	NF	POTOK	5	641.4350282	0.983333333	brzi
51	s5	20	t36	36	C	1	601	651	word	4	srednje	375	NF	ZVONO	5	641.4350282	0.983333333	brzi
97	s5	20	t37	37	C	1	891	611	word	4	srednje	484	VF	POMO]	5	641.4350282	0.983333333	brzi
21	s5	20	t38	38	C	1	540	260	word	4	srednje	831	VF	GRUDI	5	641.4350282	0.983333333	brzi
135	s5	20	t39	39	C	1	611	541	word	4	srednje	1256	VF	GRANA	5	641.4350282	0.983333333	brzi
121	s5	20	t40	40	C	1	560	580	word	4	srednje	2274	VF	VETAR	5	641.4350282	0.983333333	brzi
143	s5	20	t41	41	C	1	450	541	word	5	srednje	262	NF	KOMAD	5	641.4350282	0.983333333	brzi
164	s5	20	t42	42	C	1	561	631	word	5	srednje	270	NF	LOPTA	5	641.4350282	0.983333333	brzi
119	s5	20	t43	43	C	1	631	651	word	5	srednje	281	NF	IGRA^	5	641.4350282	0.983333333	brzi
172	s5	20	t44	44	C	1	500	650	word	5	srednje	409	VF	PRI^A	5	641.4350282	0.983333333	brzi
165	s5	20	t45	45	C	1	551	561	word	5	srednje	517	VF	SAVEZ	5	641.4350282	0.983333333	brzi
15	s5	20	t46	46	C	1	771	701	word	5	srednje	521	VF	GRUPA	5	641.4350282	0.983333333	brzi
110	s5	20	t47	47	C	1	501	521	word	5	srednje	828	VF	JESEN	5	641.4350282	0.983333333	brzi
141	s5	20	t48	48	C	1	691	550	word	5	srednje	981	VF	KORAK	5	641.4350282	0.983333333	brzi
55	s5	20	t49	49	C	1	541	541	word	5	srednje	1011	VF	SRE]A	5	641.4350282	0.983333333	brzi
64	s5	20	t50	50	C	1	560	480	word	5	srednje	1671	VF	PTICA	5	641.4350282	0.983333333	brzi
138	s5	20	t51	51	C	1	781	811	word	6	srednje	148	NF	ORGAN	5	641.4350282	0.983333333	brzi
152	s5	20	t52	52	E	0	NA	691	word	6	srednje	164	NF	FORMA	5	641.4350282	0.983333333	brzi
72	s5	20	t53	53	C	1	781	501	word	6	srednje	179	NF	BLATO	5	641.4350282	0.983333333	brzi
52	s5	20	t54	54	C	1	751	601	word	6	srednje	184	NF	KLUPA	5	641.4350282	0.983333333	brzi
159	s5	20	t55	55	C	1	550	630	word	6	srednje	216	NF	PONOR	5	641.4350282	0.983333333	brzi
71	s5	20	t56	56	C	1	501	530	word	6	srednje	255	NF	PODNE	5	641.4350282	0.983333333	brzi
158	s5	20	t57	57	C	1	630	540	word	6	srednje	318	NF	STENA	5	641.4350282	0.983333333	brzi
57	s5	20	t58	58	C	1	551	701	word	6	srednje	463	VF	IZVOR	5	641.4350282	0.983333333	brzi
73	s5	20	t59	59	C	1	530	781	word	6	srednje	2365	VF	LJUBAV	6	641.4350282	0.983333333	brzi
145	s5	20	t60	60	C	1	531	801	word	6	srednje	2626	VF	PESMA	5	641.4350282	0.983333333	brzi
134	s5	20	t61	61	C	1	541	521	word	7	mnogo	118	NF	MOMAK	5	641.4350282	0.983333333	brzi
133	s5	20	t62	62	C	1	521	511	word	7	mnogo	129	NF	BLAGO	5	641.4350282	0.983333333	brzi
157	s5	20	t63	63	C	1	540	640	word	7	mnogo	134	NF	OSNOV	5	641.4350282	0.983333333	brzi
67	s5	20	t64	64	C	1	531	822	word	7	mnogo	193	NF	STADO	5	641.4350282	0.983333333	brzi
96	s5	20	t65	65	C	1	611	571	word	7	mnogo	326	NF	SLAVA	5	641.4350282	0.983333333	brzi
129	s5	20	t66	66	C	1	511	661	word	7	mnogo	649	VF	KNJIGA	6	641.4350282	0.983333333	brzi
104	s5	20	t67	67	C	1	461	511	word	7	mnogo	885	VF	[KOLA	5	641.4350282	0.983333333	brzi
4	s5	20	t68	68	C	1	531	561	word	7	mnogo	1023	VF	BORBA	5	641.4350282	0.983333333	brzi
140	s5	20	t69	69	C	1	550	641	word	7	mnogo	1565	VF	OBLAK	5	641.4350282	0.983333333	brzi
89	s5	20	t70	70	C	1	571	921	word	7	mnogo	2984	VF	SUNCE	5	641.4350282	0.983333333	brzi
170	s5	20	t71	71	C	1	681	611	word	8	mnogo	111	NF	REBRO	5	641.4350282	0.983333333	brzi
171	s5	20	t72	72	C	1	650	681	word	8	mnogo	116	NF	KONAC	5	641.4350282	0.983333333	brzi
39	s5	20	t73	73	C	1	521	591	word	8	mnogo	135	NF	POTEZ	5	641.4350282	0.983333333	brzi
41	s5	20	t74	74	C	1	581	561	word	8	mnogo	159	NF	JUNAK	5	641.4350282	0.983333333	brzi
163	s5	20	t75	75	C	1	631	771	word	8	mnogo	212	NF	LANAC	5	641.4350282	0.983333333	brzi
176	s5	20	t76	76	C	1	481	591	word	8	mnogo	380	NF	ZLATO	5	641.4350282	0.983333333	brzi
166	s5	20	t77	77	C	1	571	551	word	8	mnogo	416	VF	PISMO	5	641.4350282	0.983333333	brzi
142	s5	20	t78	78	C	1	541	691	word	8	mnogo	431	VF	ZAKON	5	641.4350282	0.983333333	brzi
65	s5	20	t79	79	C	1	500	560	word	8	mnogo	1460	VF	SNAGA	5	641.4350282	0.983333333	brzi
83	s5	20	t80	80	C	1	691	871	word	8	mnogo	3952	VF	ZEMLJA	6	641.4350282	0.983333333	brzi
155	s5	20	t81	81	C	1	580	651	word	9	mnogo	161	NF	KLASA	5	641.4350282	0.983333333	brzi
69	s5	20	t82	82	C	1	480	571	word	9	mnogo	168	NF	PLO^A	5	641.4350282	0.983333333	brzi
36	s5	20	t83	83	C	1	701	701	word	9	mnogo	307	NF	KARTA	5	641.4350282	0.983333333	brzi
11	s5	20	t84	84	C	1	581	721	word	9	mnogo	328	NF	MRE@A	5	641.4350282	0.983333333	brzi
19	s5	20	t85	85	E	0	NA	610	word	9	mnogo	399	NF	STANJE	6	641.4350282	0.983333333	brzi
146	s5	20	t86	86	C	1	521	531	word	9	mnogo	403	VF	GOVOR	5	641.4350282	0.983333333	brzi
109	s5	20	t87	87	C	1	521	691	word	9	mnogo	999	VF	POSAO	5	641.4350282	0.983333333	brzi
37	s5	20	t88	88	C	1	501	701	word	9	mnogo	1180	VF	MESTO	5	641.4350282	0.983333333	brzi
44	s5	20	t89	89	C	1	481	571	word	9	mnogo	1620	VF	NAROD	5	641.4350282	0.983333333	brzi
175	s5	20	t90	90	C	1	591	921	word	9	mnogo	190	NF	TA^KA	5	641.4350282	0.983333333	brzi
100	s5	20	t91	91	C	1	630	570	pseudoword	NA	NA	NA	NA	[AMAT	5	641.4350282	0.983333333	brzi
61	s5	20	t92	92	C	1	671	631	pseudoword	NA	NA	NA	NA	MR@KA	5	641.4350282	0.983333333	brzi
88	s5	20	t93	93	C	1	921	621	pseudoword	NA	NA	NA	NA	CESKA	5	641.4350282	0.983333333	brzi
174	s5	20	t94	94	C	1	921	681	pseudoword	NA	NA	NA	NA	ME@NJA	6	641.4350282	0.983333333	brzi
50	s5	20	t95	95	C	1	651	741	pseudoword	NA	NA	NA	NA	GRASE	5	641.4350282	0.983333333	brzi
87	s5	20	t96	96	C	1	621	691	pseudoword	NA	NA	NA	NA	GE^AK	5	641.4350282	0.983333333	brzi
22	s5	20	t97	97	C	1	620	540	pseudoword	NA	NA	NA	NA	APNIL	5	641.4350282	0.983333333	brzi
9	s5	20	t98	98	C	1	591	631	pseudoword	NA	NA	NA	NA	OFMEH	5	641.4350282	0.983333333	brzi
81	s5	20	t99	99	C	1	731	741	pseudoword	NA	NA	NA	NA	GRE]E	5	641.4350282	0.983333333	brzi
42	s5	20	t100	100	C	1	851	581	pseudoword	NA	NA	NA	NA	FI[]E	5	641.4350282	0.983333333	brzi
82	s5	20	t101	101	C	1	871	731	pseudoword	NA	NA	NA	NA	ELIPA	5	641.4350282	0.983333333	brzi
24	s5	20	t102	102	C	1	591	741	pseudoword	NA	NA	NA	NA	BANTA	5	641.4350282	0.983333333	brzi
14	s5	20	t103	103	C	1	701	351	pseudoword	NA	NA	NA	NA	RAFIO	5	641.4350282	0.983333333	brzi
48	s5	20	t104	104	C	1	570	712	pseudoword	NA	NA	NA	NA	NESAK	5	641.4350282	0.983333333	brzi
40	s5	20	t105	105	C	1	561	521	pseudoword	NA	NA	NA	NA	ULPEH	5	641.4350282	0.983333333	brzi
111	s5	20	t106	106	C	1	661	501	pseudoword	NA	NA	NA	NA	UKLOV	5	641.4350282	0.983333333	brzi
80	s5	20	t107	107	C	1	741	1051	pseudoword	NA	NA	NA	NA	DINAT	5	641.4350282	0.983333333	brzi
